B,den,N,Band,System([band density])
2.4237288135593222,-565511358225172.2,2,2,4.326000e+14 1.950000e+15 1.480000e+15 1.480000e+15
3.5423728813559325,-580188770215944.0,2,3,4.326000e+14 1.950000e+15 1.480000e+15 1.480000e+15
1.5084745762711864,-579041831054751.8,4,3,4.326000e+14 1.950000e+15 1.480000e+15 1.480000e+15
1.0,-568093850671099.2,6,3,4.326000e+14 1.950000e+15 1.480000e+15 1.480000e+15
4.661016949152542,-615614802067142.5,1,2,4.292000e+14 1.950000e+15 1.500000e+15 1.500000e+15
4.76271186440678,-635832883093691.8,1,2,4.292000e+14 1.950000e+15 1.500000e+15 1.500000e+15
1.7118644067796611,-628869091923173.6,3,2,4.292000e+14 1.950000e+15 1.500000e+15 1.500000e+15
1.1016949152542372,-636261483272465.9,5,2,4.292000e+14 1.950000e+15 1.500000e+15 1.500000e+15
4.864406779661017,-659057501137347.2,1,2,4.258000e+14 1.950000e+15 1.525000e+15 1.525000e+15
4.966101694915254,-687025332657342.0,1,2,4.258000e+14 1.950000e+15 1.525000e+15 1.525000e+15
1.4067796610169492,-680926768207657.6,4,2,4.258000e+14 1.950000e+15 1.525000e+15 1.525000e+15
5.067796610169491,-718052708845139.0,1,2,4.224000e+14 1.950000e+15 1.545000e+15 1.545000e+15
2.1186440677966103,-711689888781226.9,3,3,4.224000e+14 1.950000e+15 1.545000e+15 1.545000e+15
5.169491525423729,-752199439819437.2,1,2,4.190000e+14 1.950000e+15 1.565000e+15 1.565000e+15
2.2203389830508478,-755495615475967.0,3,3,4.190000e+14 1.950000e+15 1.565000e+15 1.565000e+15
1.305084745762712,-756602410029492.0,5,3,4.190000e+14 1.950000e+15 1.565000e+15 1.565000e+15
5.271186440677966,-788360814408536.0,1,2,4.156000e+14 1.950000e+15 1.585000e+15 1.585000e+15
2.5254237288135597,-816785103381456.1,2,2,4.156000e+14 1.950000e+15 1.585000e+15 1.585000e+15
3.6440677966101696,-799346159990999.5,2,3,4.156000e+14 1.950000e+15 1.585000e+15 1.585000e+15
3.6440677966101696,-851977278035171.0,2,1,4.122000e+14 1.950000e+15 1.605000e+15 1.605000e+15
5.474576271186441,-861463253264333.2,1,2,4.122000e+14 1.950000e+15 1.605000e+15 1.605000e+15
1.8135593220338984,-841922761658874.0,3,2,4.122000e+14 1.950000e+15 1.605000e+15 1.605000e+15
1.2033898305084745,-831446222455430.2,5,2,4.122000e+14 1.950000e+15 1.605000e+15 1.605000e+15
1.0,-865481100021448.0,6,2,4.122000e+14 1.950000e+15 1.605000e+15 1.605000e+15
2.3220338983050848,-839972888318559.5,3,3,4.122000e+14 1.950000e+15 1.605000e+15 1.605000e+15
1.1016949152542372,-864812488638830.2,6,3,4.122000e+14 1.950000e+15 1.605000e+15 1.605000e+15
5.576271186440678,-894124312134489.0,1,2,4.088000e+14 1.950000e+15 1.630000e+15 1.630000e+15
5.779661016949153,-949094794619480.2,1,2,4.054000e+14 1.950000e+15 1.650000e+15 1.650000e+15
5.88135593220339,-971655228455054.0,1,2,4.020000e+14 1.950000e+15 1.670000e+15 1.670000e+15
5.983050847457627,-993708603611960.8,1,2,4.020000e+14 1.950000e+15 1.670000e+15 1.670000e+15
2.6271186440677967,-971963519931490.2,2,2,4.020000e+14 1.950000e+15 1.670000e+15 1.670000e+15
1.7118644067796611,-993764996790212.8,4,3,4.020000e+14 1.950000e+15 1.670000e+15 1.670000e+15
6.084745762711865,-1019538010509982.1,1,2,3.986000e+14 1.950000e+15 1.690000e+15 1.690000e+15
2.7288135593220337,-1037273709399217.0,2,2,3.986000e+14 1.950000e+15 1.690000e+15 1.690000e+15
3.745762711864407,-1023629614544191.0,2,3,3.986000e+14 1.950000e+15 1.690000e+15 1.690000e+15
