B,den,N,Band,System([band density])
5.894736842105263,795071006327538.0,0,0,4.156000e+14 1.950000e+15 1.585000e+15 1.585000e+15
0.7368421052631579,811874832282268.1,2,1,4.156000e+14 1.950000e+15 1.585000e+15 1.585000e+15
0.7368421052631579,849752567822822.6,0,0,4.122000e+14 1.950000e+15 1.605000e+15 1.605000e+15
2.2105263157894735,838598497757684.2,1,1,4.122000e+14 1.950000e+15 1.605000e+15 1.605000e+15
2.2105263157894735,913758856206621.8,0,0,4.088000e+14 1.950000e+15 1.630000e+15 1.630000e+15
1.1052631578947367,906310007254356.8,2,0,4.088000e+14 1.950000e+15 1.630000e+15 1.630000e+15
0.7368421052631579,884049516507338.4,1,1,4.088000e+14 1.950000e+15 1.630000e+15 1.630000e+15
2.9473684210526314,934729445763742.2,0,0,4.054000e+14 1.950000e+15 1.650000e+15 1.650000e+15
0.7368421052631579,956224200732413.8,0,1,4.054000e+14 1.950000e+15 1.650000e+15 1.650000e+15
1.1052631578947367,936348652872039.2,3,1,4.054000e+14 1.950000e+15 1.650000e+15 1.650000e+15
4.421052631578947,1025108248126797.2,0,0,3.986000e+14 1.950000e+15 1.690000e+15 1.690000e+15
1.1052631578947367,1067865780337889.2,1,0,3.952000e+14 1.950000e+15 1.710000e+15 1.710000e+15
4.789473684210526,1057483290783220.5,1,1,3.952000e+14 1.950000e+15 1.710000e+15 1.710000e+15
4.052631578947368,1121257782841038.8,0,0,3.918000e+14 1.950000e+15 1.735000e+15 1.735000e+15
2.9473684210526314,1125255226956493.2,1,1,3.918000e+14 1.950000e+15 1.735000e+15 1.735000e+15
4.052631578947368,1176195649180553.8,0,0,3.884000e+14 1.950000e+15 1.755000e+15 1.755000e+15
2.9473684210526314,1176800510253242.8,1,1,3.884000e+14 1.950000e+15 1.755000e+15 1.755000e+15
1.1052631578947367,1229630881094655.5,0,0,3.850000e+14 1.950000e+15 1.775000e+15 1.775000e+15
4.052631578947368,1226289580256149.2,0,0,3.850000e+14 1.950000e+15 1.775000e+15 1.775000e+15
2.9473684210526314,1220777780652591.8,1,1,3.850000e+14 1.950000e+15 1.775000e+15 1.775000e+15
4.052631578947368,1269801306947070.2,0,0,3.816000e+14 1.950000e+15 1.795000e+15 1.795000e+15
1.1052631578947367,1261134820424985.8,1,1,3.816000e+14 1.950000e+15 1.795000e+15 1.795000e+15
2.9473684210526314,1261366611876330.2,1,1,3.816000e+14 1.950000e+15 1.795000e+15 1.795000e+15
4.052631578947368,1305828954503509.2,0,0,3.782000e+14 1.950000e+15 1.815000e+15 1.815000e+15
1.4736842105263157,1292154097267751.0,1,0,3.782000e+14 1.950000e+15 1.815000e+15 1.815000e+15
