B,E,N,Band
2.6969696969696972,-1.1377675375808446e-21,1.0,0.0
2.757575757575758,-1.0842012786724284e-21,1.0,0.0
2.8181818181818183,-1.0312179410853754e-21,1.0,0.0
2.878787878787879,-9.787988183187236e-22,1.0,0.0
2.9393939393939394,-9.269261834670206e-22,1.0,0.0
3.0,-8.755832188729728e-22,1.0,0.0
3.0606060606060606,-8.247539521450288e-22,1.0,0.0
3.121212121212121,-7.74423197849873e-22,1.0,0.0
3.1818181818181817,-7.245765042765025e-22,1.0,0.0
3.2424242424242427,-6.752001047429472e-22,1.0,0.0
3.303030303030303,-6.262808729806426e-22,1.0,0.0
3.3636363636363638,-5.778062821867227e-22,1.0,0.0
3.4242424242424243,-5.2976436738228985e-22,1.0,0.0
3.484848484848485,-4.821436907561436e-22,1.0,0.0
3.5454545454545454,-4.349333097095889e-22,1.0,0.0
3.606060606060606,-3.8812274734938704e-22,1.0,0.0
3.666666666666667,-3.417019652034403e-22,1.0,0.0
3.7272727272727275,-2.956613379579323e-22,1.0,0.0
3.787878787878788,-2.4999163003583415e-22,1.0,0.0
3.8484848484848486,-2.0468397385534248e-22,1.0,0.0
3.909090909090909,-1.597298496232977e-22,1.0,0.0
3.9696969696969697,-1.1512106653314554e-22,1.0,0.0
4.03030303030303,-7.084974524996136e-23,1.0,0.0
4.090909090909091,-2.690830157643817e-23,1.0,0.0
4.151515151515151,1.67105687960406e-23,1.0,0.0
4.212121212121213,6.001390453805266e-23,1.0,0.0
4.272727272727273,1.0300849201326669e-22,1.0,0.0
4.333333333333334,1.457008777615356e-22,1.0,0.0
4.3939393939393945,1.880973801989578e-22,1.0,0.0
4.454545454545455,2.302041005941386e-22,1.0,0.0
4.515151515151516,2.7202693337460873e-22,1.0,0.0
4.575757575757576,3.1357157581272707e-22,1.0,0.0
4.636363636363637,3.548435371361026e-22,1.0,0.0
4.696969696969697,3.958481471037845e-22,1.0,0.0
4.757575757575758,4.365905640860356e-22,1.0,0.0
4.818181818181818,4.770757826823371e-22,1.0,0.0
4.878787878787879,5.173086409094982e-22,1.0,0.0
4.9393939393939394,5.572938269891398e-22,1.0,0.0
5.0,5.970358857615198e-22,1.0,0.0
5.0606060606060606,6.365392247505307e-22,1.0,0.0
5.121212121212121,6.758081199027835e-22,1.0,0.0
5.181818181818182,7.148467210219301e-22,1.0,0.0
5.242424242424242,7.536590569177803e-22,1.0,0.0
5.303030303030303,7.922490402882811e-22,1.0,0.0
5.363636363636363,8.3062047235112725e-22,1.0,0.0
5.424242424242425,8.687770472405008e-22,1.0,0.0
5.484848484848485,9.067223561833373e-22,1.0,0.0
5.545454545454546,9.444598914685004e-22,1.0,0.0
5.606060606060606,9.819930502212467e-22,1.0,0.0
5.666666666666667,1.0193251379945752e-21,1.0,0.0
5.7272727272727275,1.0564593721881431e-21,1.0,0.0
5.787878787878788,1.0933988853048177e-21,1.0,0.0
5.848484848484849,1.1301467280541664e-21,1.0,0.0
5.909090909090909,1.1667058723115669e-21,1.0,0.0
5.96969696969697,1.2030792139411103e-21,1.0,0.0
6.03030303030303,1.2392695754898283e-21,1.0,0.0
6.090909090909091,1.2752797087603882e-21,1.0,0.0
6.151515151515151,1.3111122972688558e-21,1.0,0.0
6.212121212121212,1.3467699585937692e-21,1.0,0.0
6.2727272727272725,1.3822552466223132e-21,1.0,0.0
6.333333333333334,1.4175706536990596e-21,1.0,0.0
6.3939393939393945,1.452718612682412e-21,1.0,0.0
6.454545454545455,1.487701498913513e-21,1.0,0.0
6.515151515151516,1.5225216321021697e-21,1.0,0.0
6.575757575757576,1.5571812781339936e-21,1.0,0.0
6.636363636363637,1.5916826508027684e-21,1.0,0.0
6.696969696969697,1.626027913471778e-21,1.0,0.0
6.757575757575758,1.6602191806676293e-21,1.0,0.0
6.818181818181818,1.6942585196098865e-21,1.0,0.0
6.878787878787879,1.728147951679663e-21,1.0,0.0
6.9393939393939394,1.761889453830097e-21,1.0,0.0
7.0,1.7954849599415196e-21,1.0,0.0
1.0,-1.804511006535126e-21,2.0,0.0
1.0606060606060606,-1.6813986151392497e-21,2.0,0.0
1.121212121212121,-1.5617454190120659e-21,2.0,0.0
1.1818181818181819,-1.4452744243743438e-21,2.0,0.0
1.2424242424242424,-1.3317437421496357e-21,2.0,0.0
1.303030303030303,-1.2209406581864305e-21,2.0,0.0
1.3636363636363638,-1.1126769323360356e-21,2.0,0.0
1.4242424242424243,-1.0067850287642117e-21,2.0,0.0
1.4848484848484849,-9.031150614878117e-22,2.0,0.0
1.5454545454545454,-8.015322959583526e-22,2.0,0.0
1.606060606060606,-7.019150877609809e-22,2.0,0.0
1.6666666666666667,-6.041531684400926e-22,2.0,0.0
1.7272727272727273,-5.081462095706087e-22,2.0,0.0
1.7878787878787878,-4.1380261178707176e-22,2.0,0.0
1.8484848484848486,-3.2103847713943973e-22,2.0,0.0
1.9090909090909092,-2.2977673195429547e-22,2.0,0.0
1.9696969696969697,-1.3994637410656467e-22,2.0,0.0
2.0303030303030303,-5.148182379100291e-23,2.0,0.0
2.090909090909091,3.56776390863315e-23,2.0,0.0
2.1515151515151514,1.2158836461631427e-22,2.0,0.0
2.212121212121212,2.0630276091789632e-22,2.0,0.0
2.2727272727272725,2.8986966972874484e-22,2.0,0.0
2.3333333333333335,3.7233469720045626e-22,2.0,0.0
2.393939393939394,4.537405062601024e-22,2.0,0.0
2.4545454545454546,5.341270758589366e-22,2.0,0.0
2.515151515151515,6.135319315798168e-22,2.0,0.0
2.5757575757575757,6.919903513783524e-22,2.0,0.0
2.6363636363636367,7.69535549658459e-22,2.0,0.0
2.6969696969696972,8.461988424072344e-22,2.0,0.0
2.757575757575758,9.220097957180776e-22,2.0,0.0
2.8181818181818183,9.969963596999112e-22,2.0,0.0
2.878787878787879,1.071184989492464e-21,2.0,0.0
2.9393939393939394,1.1446007548733765e-21,2.0,0.0
3.0,1.2172674397446177e-21,2.0,0.0
3.0606060606060606,1.2892076326175319e-21,2.0,0.0
3.121212121212121,1.3604428090723133e-21,2.0,0.0
3.1818181818181817,1.4309934070451703e-21,2.0,0.0
3.2424242424242427,1.5008788956912229e-21,2.0,0.0
3.303030303030303,1.5701178384806916e-21,2.0,0.0
3.3636363636363638,1.6387279511078688e-21,2.0,0.0
3.4242424242424243,1.70672615472472e-21,2.0,0.0
3.484848484848485,1.774128624952396e-21,2.0,0.0
3.5454545454545454,1.8409508370728322e-21,2.0,0.0
3.606060606060606,1.9072076077581487e-21,2.0,0.0
3.666666666666667,1.9729131336566163e-21,2.0,0.0
3.7272727272727275,2.0380810271198478e-21,2.0,0.0
3.787878787878788,2.102724349325908e-21,2.0,0.0
3.8484848484848486,2.1668556410266055e-21,2.0,0.0
3.909090909090909,2.230486951124036e-21,2.0,0.0
3.9696969696969697,2.2936298632607475e-21,2.0,0.0
4.03030303030303,2.3562955205897542e-21,2.0,0.0
4.090909090909091,2.4184946488743996e-21,2.0,0.0
4.151515151515151,2.4802375780536567e-21,2.0,0.0
4.212121212121213,2.541534262395686e-21,2.0,0.0
4.272727272727273,2.6023942993509563e-21,2.0,0.0
4.333333333333334,2.6628269472060712e-21,2.0,0.0
4.3939393939393945,2.7228411416302203e-21,2.0,0.0
4.454545454545455,2.7824455111980096e-21,2.0,0.0
4.515151515151516,2.841648391965006e-21,2.0,0.0
4.575757575757576,2.900457841165714e-21,2.0,0.0
4.636363636363637,2.958881650097713e-21,2.0,0.0
4.696969696969697,3.0169273562502766e-21,2.0,0.0
4.757575757575758,3.0746022547309334e-21,2.0,0.0
4.818181818181818,3.1319134090390065e-21,2.0,0.0
4.878787878787879,3.188867661231173e-21,2.0,0.0
4.9393939393939394,3.24547164152046e-21,2.0,0.0
5.0,3.3017317773467977e-21,2.0,0.0
5.0606060606060606,3.3576543019542632e-21,2.0,0.0
5.121212121212121,3.413245262507401e-21,2.0,0.0
5.181818181818182,3.468510527776557e-21,2.0,0.0
5.242424242424242,3.523455795419856e-21,2.0,0.0
5.303030303030303,3.578086598887395e-21,2.0,0.0
5.363636363636363,3.632408313971366e-21,2.0,0.0
5.424242424242425,3.686426165024005e-21,2.0,0.0
5.484848484848485,3.7401452308637606e-21,2.0,0.0
5.545454545454546,3.793570450388573e-21,2.0,0.0
5.606060606060606,3.846706627913812e-21,2.0,0.0
5.666666666666667,3.899558438251217e-21,2.0,0.0
5.7272727272727275,3.952130431544017e-21,2.0,0.0
5.787878787878788,4.004427037872405e-21,2.0,0.0
5.848484848484849,4.0564525716425556e-21,2.0,0.0
5.909090909090909,4.10821123577147e-21,2.0,0.0
5.96969696969697,4.159707125679165e-21,2.0,0.0
6.03030303030303,4.210944233098933e-21,2.0,0.0
6.090909090909091,4.2619264497156745e-21,2.0,0.0
6.151515151515151,4.312657570641738e-21,2.0,0.0
6.212121212121212,4.36314129773902e-21,2.0,0.0
6.2727272727272725,4.413381242795547e-21,2.0,0.0
6.333333333333334,4.4633809305642885e-21,2.0,0.0
6.3939393939393945,4.513143801671405e-21,2.0,0.0
6.454545454545455,4.5626732154007375e-21,2.0,0.0
6.515151515151516,4.611972452360906e-21,2.0,0.0
6.575757575757576,4.661044717041013e-21,2.0,0.0
6.636363636363637,4.709893140260602e-21,2.0,0.0
6.696969696969697,4.758520781519137e-21,2.0,0.0
6.757575757575758,4.8069306312500196e-21,2.0,0.0
6.818181818181818,4.855125612983841e-21,2.0,0.0
6.878787878787879,4.903108585425284e-21,2.0,0.0
6.9393939393939394,4.950882344447858e-21,2.0,0.0
7.0,4.998449625010403e-21,2.0,0.0
1.0,-8.78170200102313e-22,3.0,0.0
1.0606060606060606,-7.273220291316753e-22,3.0,0.0
1.121212121212121,-5.807104991029677e-22,3.0,0.0
1.1818181818181819,-4.379963630512459e-22,3.0,0.0
1.2424242424242424,-2.9888336833611505e-22,3.0,0.0
1.303030303030303,-1.6311099417426624e-22,3.0,0.0
1.3636363636363638,-3.0448694207178007e-23,3.0,0.0
1.4242424242424243,9.930872040711196e-23,3.0,0.0
1.4848484848484849,2.2634482193380704e-22,3.0,0.0
1.5454545454545454,3.5082462598530674e-22,3.0,0.0
1.606060606060606,4.728971160901682e-22,3.0,0.0
1.6666666666666667,5.926973431203151e-22,3.0,0.0
1.7272727272727273,7.10348183938199e-22,3.0,0.0
1.7878787878787878,8.259618245279106e-22,3.0,0.0
1.8484848484848486,9.39641018597792e-22,3.0,0.0
1.9090909090909092,1.0514801618522145e-21,3.0,0.0
1.9696969696969697,1.161566213892185e-21,3.0,0.0
2.0303030303030303,1.269979493355071e-21,3.0,0.0
2.090909090909091,1.3767943669669102e-21,3.0,0.0
2.1515151515151514,1.4820798493104082e-21,3.0,0.0
2.212121212121212,1.5859001270542032e-21,3.0,0.0
2.2727272727272725,1.688315018955872e-21,3.0,0.0
2.3333333333333335,1.7893803810019205e-21,3.0,0.0
2.393939393939394,1.889148464476329e-21,3.0,0.0
2.4545454545454546,1.9876682334742955e-21,3.0,0.0
2.515151515151515,2.084985647337686e-21,3.0,0.0
2.5757575757575757,2.181143912635633e-21,3.0,0.0
2.6363636363636367,2.2761837086102864e-21,3.0,0.0
2.6969696969696972,2.3701433894250616e-21,3.0,0.0
2.757575757575758,2.463059166067708e-21,3.0,0.0
2.8181818181818183,2.5549652703550704e-21,3.0,0.0
2.878787878787879,2.645894103146058e-21,3.0,0.0
2.9393939393939394,2.7358763685824863e-21,3.0,0.0
3.0,2.824941195934671e-21,3.0,0.0
3.0606060606060606,2.9131162504226048e-21,3.0,0.0
3.121212121212121,3.0004278342078814e-21,3.0,0.0
3.1818181818181817,3.086900978601338e-21,3.0,0.0
3.2424242424242427,3.1725595284025986e-21,3.0,0.0
3.303030303030303,3.257426219176913e-21,3.0,0.0
3.3636363636363638,3.341522748178905e-21,3.0,0.0
3.4242424242424243,3.424869839550243e-21,3.0,0.0
3.484848484848485,3.50748730434627e-21,3.0,0.0
3.5454545454545454,3.589394095884265e-21,3.0,0.0
3.606060606060606,3.6706083608513476e-21,3.0,0.0
3.666666666666667,3.751147486562498e-21,3.0,0.0
3.7272727272727275,3.831028144717296e-21,3.0,0.0
3.787878787878788,3.910266331967313e-21,3.0,0.0
3.8484848484848486,3.9888774075737645e-21,3.0,0.0
3.909090909090909,4.066876128406498e-21,3.0,0.0
3.9696969696969697,4.14427668151022e-21,3.0,0.0
4.03030303030303,4.2210927144414614e-21,3.0,0.0
4.090909090909091,4.297337363560056e-21,3.0,0.0
4.151515151515151,4.373023280441168e-21,3.0,0.0
4.212121212121213,4.448162656558276e-21,3.0,0.0
4.272727272727273,4.522767246373479e-21,3.0,0.0
4.333333333333334,4.5968483889589406e-21,3.0,0.0
4.3939393939393945,4.6704170282621106e-21,3.0,0.0
4.454545454545455,4.743483732117243e-21,3.0,0.0
4.515151515151516,4.816058710096754e-21,3.0,0.0
4.575757575757576,4.888151830287759e-21,3.0,0.0
4.636363636363637,4.9597726350718845e-21,3.0,0.0
4.696969696969697,5.03093035597975e-21,3.0,0.0
4.757575757575758,5.101633927685604e-21,3.0,0.0
4.818181818181818,5.171892001202185e-21,3.0,0.0
4.878787878787879,5.241712956330951e-21,3.0,0.0
4.9393939393939394,5.311104913418417e-21,3.0,0.0
5.0,5.3800757444652955e-21,3.0,0.0
5.0606060606060606,5.448633083631433e-21,3.0,0.0
5.121212121212121,5.51678433717625e-21,3.0,0.0
5.181818181818182,5.584536692871333e-21,3.0,0.0
5.242424242424242,5.6518971289190085e-21,3.0,0.0
5.303030303030303,5.718872422408236e-21,3.0,0.0
5.363636363636363,5.785469157336843e-21,3.0,0.0
5.424242424242425,5.85169373222694e-21,3.0,0.0
5.484848484848485,5.9175523673584856e-21,3.0,0.0
5.545454545454546,5.9830511116441286e-21,3.0,0.0
5.606060606060606,6.0481958491668294e-21,3.0,0.0
5.666666666666667,6.112992305400278e-21,3.0,0.0
5.7272727272727275,6.177446053130693e-21,3.0,0.0
5.787878787878788,6.241562518097364e-21,3.0,0.0
5.848484848484849,6.305346984368081e-21,3.0,0.0
5.909090909090909,6.368804599464516e-21,3.0,0.0
5.96969696969697,6.431940379251636e-21,3.0,0.0
6.03030303030303,6.494759212604321e-21,3.0,0.0
6.090909090909091,6.557265865863395e-21,3.0,0.0
6.151515151515151,6.619464987092646e-21,3.0,0.0
6.212121212121212,6.68136111014756e-21,3.0,0.0
6.2727272727272725,6.742958658565835e-21,3.0,0.0
6.333333333333334,6.804261949289156e-21,3.0,0.0
6.3939393939393945,6.865275196225063e-21,3.0,0.0
6.454545454545455,6.926002513657243e-21,3.0,0.0
6.515151515151516,6.986447919512058e-21,3.0,0.0
6.575757575757576,7.046615338488637e-21,3.0,0.0
6.636363636363637,7.106508605059442e-21,3.0,0.0
6.696969696969697,7.166131466347803e-21,3.0,0.0
6.757575757575758,7.22548758488851e-21,3.0,0.0
6.818181818181818,7.284580541277251e-21,3.0,0.0
6.878787878787879,7.343413836714298e-21,3.0,0.0
6.9393939393939394,7.401990895447544e-21,3.0,0.0
7.0,7.460315067119744e-21,3.0,0.0
1.0,-9.683104401036842e-23,4.0,0.0
1.0606060606060606,7.742358789325905e-23,4.0,0.0
1.121212121212121,2.4678616286396422e-22,4.0,0.0
1.1818181818181819,4.1164840970170255e-22,4.0,0.0
1.2424242424242424,5.723524116252619e-22,4.0,0.0
1.303030303030303,7.291989922487708e-22,4.0,0.0
1.3636363636363638,8.82454363693062e-22,4.0,0.0
1.4242424242424243,1.032355457733076e-21,4.0,0.0
1.4848484848484849,1.1791142454639082e-21,4.0,0.0
1.5454545454545454,1.3229212705973967e-21,4.0,0.0
1.606060606060606,1.4639485645838504e-21,4.0,0.0
1.6666666666666667,1.6023520708223366e-21,4.0,0.0
1.7272727272727273,1.7382736753719797e-21,4.0,0.0
1.7878787878787878,1.871842919524656e-21,4.0,0.0
1.8484848484848486,2.0031784531144737e-21,4.0,0.0
1.9090909090909092,2.132389274980297e-21,4.0,0.0
1.9696969696969697,2.259575797485154e-21,4.0,0.0
2.0303030303030303,2.384830764664771e-21,4.0,0.0
2.090909090909091,2.5082400478768464e-21,4.0,0.0
2.1515151515151514,2.6298833383537177e-21,4.0,0.0
2.212121212121212,2.749834752530331e-21,4.0,0.0
2.2727272727272725,2.8681633632101474e-21,4.0,0.0
2.3333333333333335,2.984933667380641e-21,4.0,0.0
2.393939393939394,3.100205999675396e-21,4.0,0.0
2.4545454545454546,3.214036899007499e-21,4.0,0.0
2.515151515151515,3.3264794346980403e-21,4.0,0.0
2.5757575757575757,3.437583497438338e-21,4.0,0.0
2.6363636363636367,3.547396059612365e-21,4.0,0.0
2.6969696969696972,3.6559614088330075e-21,4.0,0.0
2.757575757575758,3.7633213579857e-21,4.0,0.0
2.8181818181818183,3.869515434604899e-21,4.0,0.0
2.878787878787879,3.9745810520157456e-21,4.0,0.0
2.9393939393939394,4.0785536643420924e-21,4.0,0.0
3.0,4.181466907201752e-21,4.0,0.0
3.0606060606060606,4.2833527256718035e-21,4.0,0.0
3.121212121212121,4.384241490904092e-21,4.0,0.0
3.1818181818181817,4.484162106597469e-21,4.0,0.0
3.2424242424242427,4.58314210638479e-21,4.0,0.0
3.303030303030303,4.681207743064519e-21,4.0,0.0
3.3636363636363638,4.778384070496483e-21,4.0,0.0
3.4242424242424243,4.874695018885691e-21,4.0,0.0
3.484848484848485,4.970163464095149e-21,4.0,0.0
3.5454545454545454,5.064811291556559e-21,4.0,0.0
3.606060606060606,5.158659455284667e-21,4.0,0.0
3.666666666666667,5.251728032446164e-21,4.0,0.0
3.7272727272727275,5.344036273885632e-21,4.0,0.0
3.787878787878788,5.435602650968772e-21,4.0,0.0
3.8484848484848486,5.526444899065727e-21,4.0,0.0
3.909090909090909,5.616580057964459e-21,4.0,0.0
3.9696969696969697,5.706024509475003e-21,4.0,0.0
4.03030303030303,5.794794012459617e-21,4.0,0.0
4.090909090909091,5.8829037355009646e-21,4.0,0.0
4.151515151515151,5.9703682874001274e-21,4.0,0.0
4.212121212121213,6.057201745678074e-21,4.0,0.0
4.272727272727273,6.143417683238063e-21,4.0,0.0
4.333333333333334,6.229029193331955e-21,4.0,0.0
4.3939393939393945,6.314048912960489e-21,4.0,0.0
4.454545454545455,6.398489044825903e-21,4.0,0.0
4.515151515151516,6.482361377944922e-21,4.0,0.0
4.575757575757576,6.565677307020656e-21,4.0,0.0
4.636363636363637,6.64844785066355e-21,4.0,0.0
4.696969696969697,6.7306836685438886e-21,4.0,0.0
4.757575757575758,6.812395077551415e-21,4.0,0.0
4.818181818181818,6.893592067031459e-21,4.0,0.0
4.878787878787879,6.97428431316123e-21,4.0,0.0
4.9393939393939394,7.054481192524882e-21,4.0,0.0
5.0,7.134191794941237e-21,4.0,0.0
5.0606060606060606,7.213424935593866e-21,4.0,0.0
5.121212121212121,7.292189166509326e-21,4.0,0.0
5.181818181818182,7.37049278742589e-21,4.0,0.0
5.242424242424242,7.448343856091835e-21,4.0,0.0
5.303030303030303,7.525750198029479e-21,4.0,0.0
5.363636363636363,7.602719415798459e-21,4.0,0.0
5.424242424242425,7.679258897789276e-21,4.0,0.0
5.484848484848485,7.755375826575889e-21,4.0,0.0
5.545454545454546,7.831077186854101e-21,4.0,0.0
5.606060606060606,7.906369772990593e-21,4.0,0.0
5.666666666666667,7.981260196205609e-21,4.0,0.0
5.7272727272727275,8.055754891410881e-21,4.0,0.0
5.787878787878788,8.129860123722779e-21,4.0,0.0
5.848484848484849,8.203581994669332e-21,4.0,0.0
5.909090909090909,8.276926448108483e-21,4.0,0.0
5.96969696969697,8.349899275873946e-21,4.0,0.0
6.03030303030303,8.422506123163727e-21,4.0,0.0
6.090909090909091,8.494752493685503e-21,4.0,0.0
6.151515151515151,8.56664375457224e-21,4.0,0.0
6.212121212121212,8.638185141080344e-21,4.0,0.0
6.2727272727272725,8.709381761082056e-21,4.0,0.0
6.333333333333334,8.780238599362973e-21,4.0,0.0
6.3939393939393945,8.850760521734967e-21,4.0,0.0
6.454545454545455,8.920952278974038e-21,4.0,0.0
6.515151515151516,8.99081851059218e-21,4.0,0.0
6.575757575757576,9.060363748451716e-21,4.0,0.0
6.636363636363637,9.129592420230042e-21,4.0,0.0
6.696969696969697,9.198508852742328e-21,4.0,0.0
6.757575757575758,9.267117275129176e-21,4.0,0.0
6.818181818181818,9.335421821915938e-21,4.0,0.0
6.878787878787879,9.403426535949902e-21,4.0,0.0
6.9393939393939394,9.471135371221276e-21,4.0,0.0
7.0,9.538552195573561e-21,4.0,0.0
